ID;SUBSYSTEM;CODE;COVWATERHYDRANTUNITTYPE;DISTANCEFROMCORNER;FEEDERLEN;DIR;LINE;COLOR;INCOMM;CHR0;CHR1;STREET_NUMBER;STREET;OLDHYDNUM;CASTSUB;OOCDATE;OOCNOTES;INSTDATE1;ORACLEID;ACTIVE;REMARKS;FIREUSEONLY;STATUS;COMPRESSION;ADDDTTM;ADDBY;MODBY;FEATURE_ID;UNITID;Geom;Geo Local Area
WH-M17-003;DSTR;TC;TC1;2.1;0.3;N-NORTH;N-NORTH;Blue;Yes;;;;NWC CONNAUGHT DRIVE & W 32ND AV;49B29;COVAV;;;1965-01-01;__FJ8VF6;Active;;N;IN_SERVICE;No;2009-11-10T02:24:39-07:00;covDBimport;SDE 834766;28597;28597;"{""coordinates"": [-123.14223548443766, 49.24310123795129], ""type"": ""Point""}";Shaughnessy
WH-U10-017;DSTR;AVK;2780;3.7;0.7;E-EAST;E-EAST;Blue;Yes;;;;SEC CHARLES ST & KASLO ST;18A18;COVAV;;;2007-08-07;__FJ8ST6;Active;;N;IN_SERVICE;Yes;2009-11-10T02:24:42-07:00;covDBimport;SDE 834766;28600;28600;"{""coordinates"": [-123.04669863821573, 49.273195222368784], ""type"": ""Point""}";Hastings-Sunrise
WH-W19-030;DSTR;TC;TC1;2.1;0.6;W-WEST;W-WEST;Blue;Yes;;;;SWC ARCHIMEDES ST & STAMFORD ST;55B14;COVAV;;;1947-01-01;__FJ8SIM;Active;;N;IN_SERVICE;No;2009-11-10T02:24:45-07:00;covDBimport;ZEN23;28603;28603;"{""coordinates"": [-123.03081972557592, 49.234318371524104], ""type"": ""Point""}";Renfrew-Collingwood
WH-N08-015;DSTR;TC;TC1;1.2;1.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC THURLOW ST & BARCLAY ST;06A24;COVAV;;;1974-01-01;__FJ8VWB;Active;;N;IN_SERVICE;No;2009-11-10T02:24:45-07:00;covDBimport;SDE 834766;28604;28604;"{""coordinates"": [-123.12696871740687, 49.283071744298354], ""type"": ""Point""}";West End
WH-S14-003;DSTR;TC;TC1;4.3;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC CLARK DRIVE & E 16TH AV;40A23;COVAV;;;;__FJ8V2J;Active;;N;IN_SERVICE;No;2009-11-10T02:24:51-07:00;covDBimport;SDE 834766;28609;28609;"{""coordinates"": [-123.07769088844518, 49.25637073348345], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-N08-021;DSTR;TC;TC1;2.4;2.0;W-WEST;W-WEST;Blue;Yes;;;;NWC COMOX ST & THURLOW ST;06A37;COVAV;;;1989-01-01;__FJ8VW4;Active;;N;IN_SERVICE;No;2009-11-10T02:23:00-07:00;covDBimport;ENYAMW;28613;28613;"{""coordinates"": [-123.12912787375987, 49.281935248670976], ""type"": ""Point""}";West End
WH-W22-022;DSTR;TC;TC1;115.8;0.6;N-NORTH;N-NORTH;Yellow;Yes;;;ES 3500;MATHESON CRESCENT;76D03;COVAV;;;1976-01-01;__FJ8SB1;Active;;N;IN_SERVICE;No;2009-11-10T02:23:45-07:00;covDBimport;SDE 834766;28614;28614;"{""coordinates"": [-123.02549480479745, 49.21854651343229], ""type"": ""Point""}";Killarney
WH-M20-009;DSTR;Mueller;CENTURION;4.0;1.5;E-EAST;E-EAST;Blue;Yes;;;;NEC W 47TH AV & GRANVILLE ST;62B14;COVAV;;;1931-01-01;__FJ8VAH;Active;Replace March 22, 2011 - Contract 2B;N;IN_SERVICE;Yes;2009-11-10T02:23:00-07:00;covDBimport;ENYAMW;28616;28616;"{""coordinates"": [-123.13953136125743, 49.22884669415379], ""type"": ""Point""}";Oakridge
WH-V07-001;DSTR;TC;TC1;0.9;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NWC RENFREW ST & TRINITY ST;11D02;COVAV;;;1988-01-01;__FJ8SF4;Active;;N;IN_SERVICE;No;2009-11-10T02:23:00-07:00;covDBimport;ENYAMW;28617;28617;"{""coordinates"": [-123.04417351894469, 49.2898460793233], ""type"": ""Point""}";Hastings-Sunrise
WH-O08-104;DFPS;Olympic;PD049 DFPS;9.9;6.4;;;White/Blue;Yes;;;;W PENDER ST & SEYMOUR ST;;COVAV;;;1999-01-01;__FJ8WKE;Active;;Y;IN_SERVICE;Yes;2009-11-10T02:23:00-07:00;covDBimport;ENJAK;28624;28624;"{""coordinates"": [-123.11375752902558, 49.28385197534622], ""type"": ""Point""}";Downtown
WH-R19-010;DSTR;TC;TC1;3.0;1.2;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC ROSS ST & E 38TH AV;59C12;COVAV;;;1966-01-01;__FJ8WI8;Active;;N;IN_SERVICE;No;2009-11-10T02:23:58-07:00;covDBimport;SDE 834766;28625;28625;"{""coordinates"": [-123.08261218161272, 49.23547420922249], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-W09-014;DSTR;TC;C71P;1.5;1.5;N-NORTH;N-NORTH;Blue;Yes;;;;SWC CASSIAR ST & ADANAC ST;15B24;COVAV;;;2004-01-01;__FJG7TM;Active;;N;IN_SERVICE;Yes;2009-11-10T02:23:58-07:00;covDBimport;ENISCB;28626;28626;"{""coordinates"": [-123.03099979295351, 49.277541316302866], ""type"": ""Point""}";Hastings-Sunrise
WH-S11-007;DSTR;Mueller;CENTURION;1.8;1.0;E-EAST;E-EAST;Blue;Yes;;;;SEC E 3RD AV & MCLEAN DRIVE;33A10;COVAV;;;1953-01-01;__FJ8SZK;Active;;N;IN_SERVICE;Yes;2009-11-10T02:24:00-07:00;covDBimport;PIH57;28631;28631;"{""coordinates"": [-123.07529946995598, 49.26776289379255], ""type"": ""Point""}";Grandview-Woodland
WH-M20-008;DSTR;Mueller;CENTURION;1.5;1.5;E-EAST;E-EAST;Green;Yes;;;;NEC W 46TH AV & GRANVILLE ST;62B11;COVAV;;;1930-01-01;__FJ8VAI;Active;Replace March 22, 2011 - Contract 2B;N;IN_SERVICE;Yes;2009-11-10T02:24:00-07:00;covDBimport;ENYAMW;28633;28633;"{""coordinates"": [-123.13954362002407, 49.22975145870864], ""type"": ""Point""}";Oakridge
WH-N19-020;DSTR;TC;TC1;128.6;1.8;S-SOUTH;S-SOUTH;Blue;Yes;;;ES 5500;OAK ST;61D21;COVAV;;;1951-01-01;__FJ8VBY;Active;;N;IN_SERVICE;No;2009-11-10T02:24:09-07:00;covDBimport;SDE 834766;28636;28636;"{""coordinates"": [-123.12787682171195, 49.23547282103633], ""type"": ""Point""}";South Cambie
WH-K17-007;DSTR;AVK;2780;3.9;1.0;E of Larch St;E of Larch St;Blue;Yes;;;;NEC W 34TH AV & LARCH ST;63A05;COVAV;;;1962-01-01;__FJ8TSS;Active;;N;IN_SERVICE;Yes;2009-11-10T02:24:11-07:00;covDBimport;SDE 834766;28638;28638;"{""coordinates"": [-123.16229818729897, 49.24137804053731], ""type"": ""Point""}";Arbutus-Ridge
WH-P23-007;DSTR;TC;TC1;96.9;0.9;E-EAST;E-EAST;Blue;No;;;MidBlk 100;W 62ND AV;83D03;COVAV;2022-10-20;DUE TO CONTRUCTION;1958-01-01;__FJ8UD7;Active;;N;IN_SERVICE;No;2009-11-10T02:24:11-07:00;covDBimport;LAT9622;28639;28639;"{""coordinates"": [-123.10842890669629, 49.214311197457114], ""type"": ""Point""}";Marpole
WH-N08-029;DSTR;TC;C712P;1.8;0.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC BUTE ST & BARCLAY ST;06A22;COVAV;;;1975-01-01;__FJ8VZL;Active;;N;IN_SERVICE;Yes;2009-11-10T02:24:13-07:00;covDBimport;SDE 834766;28640;28640;"{""coordinates"": [-123.12914142008027, 49.28446898583022], ""type"": ""Point""}";West End
WH-T15-007;DSTR;TC;2780;11.9;1.8;W-WEST;W-WEST;Blue;Yes;;;SWC 2300;E 19TH AV;40D04;COVAV;;;1900-01-01;__FJ8T85;Active;unknown date of install;N;IN_SERVICE;No;2009-11-10T02:24:13-07:00;covDBimport;ENYAMW;28641;28641;"{""coordinates"": [-123.05751364239079, 49.251673254347466], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-U23-017;DSTR;Mueller;CENTURION;4.3;1.2;E-EAST;E-EAST;Blue;Yes;;;NEC 2515;HOYLAKE AV;;COVAV;;;1949-01-01;__FNFMSN;Active;replaced:  3/22/2011;N;IN_SERVICE;Yes;2009-11-10T02:24:13-07:00;covDBimport;ZEN23;28642;28642;"{""coordinates"": [-123.05623688339524, 49.215880816536576], ""type"": ""Point""}";Victoria-Fraserview
WH-N06-015;DSTR;TC;C71P;5.2;4.3;E-East;E-East;Blue;Yes;;;;SEC W GEORGIA ST & CARDERO ST;04B16;COVAV;;;2002-01-01;__FJ8WN9;Active;;N;IN_SERVICE;Yes;2009-11-10T02:24:00-07:00;covDBimport;ENYANGS;28643;28643;"{""coordinates"": [-123.13058500211883, 49.29038170567349], ""type"": ""Point""}";West End
WH-Q09-022;DSTR;TC;TC1;2.1;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NWC PRINCESS AV & E PENDER ST;09B08;COVAV;;;1994-01-01;__FJ8UXJ;Active;;N;IN_SERVICE;No;2009-11-10T02:24:15-07:00;covDBimport;SDE 834766;28645;28645;"{""coordinates"": [-123.09163798791525, 49.28033526137823], ""type"": ""Point""}";Strathcona
WH-T22-001;DSTR;TC;TC1;3.0;0.9;W-WEST;W-WEST;Blue;Yes;;;;NWC E 53RD AV & VICTORIA DRIVE;74C27;COVAV;;;;__FJ8T3E;Active;;N;IN_SERVICE;No;2009-11-10T02:24:25-07:00;covDBimport;WAS17;28657;28657;"{""coordinates"": [-123.0660369420871, 49.22187887801191], ""type"": ""Point""}";Victoria-Fraserview
WH-N13-021;DSTR;TC;TC1;0.0;1.2;;;Blue;Yes;;;;NEC LAUREL ST & W 13TH AV;31B22;COVAV;;;1959-01-01;__FJ8W2E;Active;;N;IN_SERVICE;No;2009-11-10T02:22:52-07:00;covDBimport;SDE 834766;28670;28670;"{""coordinates"": [-123.12424738179809, 49.259726973166494], ""type"": ""Point""}";Fairview
WH-S23-010;DSTR;TC;C71P;2.1;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NWC E 59TH AV & DUMFRIES ST;74B15;COVAV;;;1994-01-01;__FJ8W9V;Active;;N;IN_SERVICE;Yes;2009-11-10T02:22:00-07:00;covDBimport;SDE 834766;28672;28672;"{""coordinates"": [-123.07569669606269, 49.21645669927584], ""type"": ""Point""}";Victoria-Fraserview
WH-O22-003;DSTR;TC;TC1;4.0;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NWC W 54TH AV & CAMBIE ST;72B21;COVAV;;;1958-01-22;__FJ8UP6;Active;;N;IN_SERVICE;No;2009-11-10T02:23:00-07:00;covDBimport;ENYANGS;28679;28679;"{""coordinates"": [-123.1169523885691, 49.22188077381787], ""type"": ""Point""}";Oakridge
WH-O08-044;DSTR;AVK;2780;0.9;1.2;N-NORTH;N-NORTH;Blue;Yes;;;;NEC RICHARDS ST & W GEORGIA ST;;COVAV;;;2006-02-10;__FNES99;Active;;N;IN_SERVICE;Yes;2009-11-10T02:23:02-07:00;covDBimport;SDE 834766;28681;28681;"{""coordinates"": [-123.11592770925853, 49.28126781598715], ""type"": ""Point""}";Downtown
WH-T21-007;DSTR;TC;C71P;3.7;2.1;W-WEST;W-WEST;Blue;Yes;;;;NWC E 50TH AV & VICTORIA DRIVE;74C10;COVAV;;;2002-01-01;__FJ8WPW;Active;;N;IN_SERVICE;Yes;2009-11-10T02:23:00-07:00;covDBimport;SDE 834766;28685;28685;"{""coordinates"": [-123.0659706287622, 49.224347235420794], ""type"": ""Point""}";Victoria-Fraserview
WH-W13-014;DSTR;Clow;BrigadierM;4.6;0.6;W-WEST;W-WEST;Blue;Yes;;;;SWC CORNETT ROAD & SKEENA ST;35B05;COVAV;;;1954-01-01;__FJ8SQA;Active;;N;IN_SERVICE;Yes;2009-11-10T02:23:00-07:00;covDBimport;ENYAMW;28686;28686;"{""coordinates"": [-123.02869952401865, 49.261031904772814], ""type"": ""Point""}";Renfrew-Collingwood
WH-V10-022;DSTR;AVK;2780;92.1;0.6;N of Charles St;N of Charles St;Blue;Yes;;;;NWC WINDERMERE ST & WILLIAM ST;17D18;COVAV;;;1967-01-01;__FJ8STS;Active;;N;IN_SERVICE;Yes;2009-11-10T02:23:08-07:00;covDBimport;SDE 834766;28688;28688;"{""coordinates"": [-123.03647444786951, 49.27419350012424], ""type"": ""Point""}";Hastings-Sunrise
WH-S23-024;DSTR;TC;TC1;4.9;0.9;W-WEST;W-WEST;Blue;Yes;;;;SWC E 59TH AV & JASPER CRESCENT;74D14;COVAV;;;1949-01-01;__FJ8T26;Active;;N;IN_SERVICE;No;2009-11-10T02:23:00-07:00;covDBimport;SDE 834766;28689;28689;"{""coordinates"": [-123.07008657592765, 49.21608572100868], ""type"": ""Point""}";Victoria-Fraserview
WH-T25-001;DSTR;TC;TC1;4.3;0.6;W-WEST;W-WEST;Blue;Yes;;;;SS HARRISON DRIVE & ROSEDALE DRIVE;79B06;COVAV;;;1959-01-01;__FJ8T0S;Active;;N;IN_SERVICE;No;2009-11-10T02:23:00-07:00;covDBimport;SDE 834766;28690;28690;"{""coordinates"": [-123.06004392784486, 49.20840274807576], ""type"": ""Point""}";Victoria-Fraserview
WH-L17-002;DSTR;AVK;2780;46.0;4.1;N-NORTH;N-NORTH;Blue;Yes;;;4600;BLOCK YEW ST;48D17;COVAV;;;2010-06-09;__FJ8TZD;Active;;N;IN_SERVICE;Yes;2009-11-10T02:23:00-07:00;covDBimport;ZEN23;28691;28691;"{""coordinates"": [-123.15476261382776, 49.24354014187987], ""type"": ""Point""}";Arbutus-Ridge
WH-W12-019;DSTR;Mueller;SupCent250;6.7;2.2;S-SOUTH;S-SOUTH;Blue;Yes;;;;Mdn BOUNDARY ROAD & LOUGHEED HIGHWA;35A09;COVAV;;;1954-01-01;__FJ8SRA;Active;;N;IN_SERVICE;Yes;2009-11-10T02:23:00-07:00;covDBimport;ENYAMW;28692;28692;"{""coordinates"": [-123.02364132269139, 49.265250632046026], ""type"": ""Point""}";Renfrew-Collingwood
WH-Q21-015;DSTR;TC;TC1;123.1;0.9;W-WEST;W-WEST;Blue;Yes;;;NS 400;E 51ST AV;73B04;COVAV;;;;__FJ8VHE;Active;;N;IN_SERVICE;No;2009-11-10T02:26:11-07:00;covDBimport;SDE 834766;28704;28704;"{""coordinates"": [-123.09595737784319, 49.22372569406321], ""type"": ""Point""}";Sunset
WH-I11-010;DSTR;TC;TC1;4.3;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC ALMA ST & W 4TH AV;28A05;COVAV;;;1986-01-01;__FJ8UB9;Active;;N;IN_SERVICE;No;2009-11-10T02:26:15-07:00;covDBimport;TEW94;28709;28709;"{""coordinates"": [-123.18556282034764, 49.26847270091691], ""type"": ""Point""}";Kitsilano
WH-O18-004;DSTR;TC;TC1;2.7;0.6;W-WEST;W-WEST;Green;Yes;;;;SWC W 37TH AV & MANSON ST;60A09;COVAV;;;1952-01-01;__FJFK7Q;Active;;Y;IN_SERVICE;No;2009-11-10T02:26:00-07:00;covDBimport;SDE 834766;28711;28711;"{""coordinates"": [-123.11942954718853, 49.23729091533003], ""type"": ""Point""}";South Cambie
WH-M13-011;DSTR;TC;TC1;3.0;1.8;W-WEST;W-WEST;Blue;Yes;;;;NWC W 11TH AV & PINE ST;30B16;COVAV;;;1961-01-01;__FJ8VXH;Active;;N;IN_SERVICE;No;2009-11-10T02:26:23-07:00;covDBimport;HOM27;28716;28716;"{""coordinates"": [-123.14362793006185, 49.26186896123677], ""type"": ""Point""}";Fairview
WH-I11-008;DSTR;TC;TC1;2.1;0.3;W-WEST;W-WEST;Blue;Yes;;;;SWC W 5TH AV & ALMA ST;28A06;COVAV;;;1996-01-01;__FJ8UBA;Active;;N;IN_SERVICE;No;2009-11-10T02:26:24-07:00;covDBimport;ENYANGS;28717;28717;"{""coordinates"": [-123.18590423520625, 49.26769135942598], ""type"": ""Point""}";West Point Grey
WH-V19-027;DSTR;TC;C71P;15.5;4.0;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC MCKINNON ST & SCHOOL A;54D22;COVAV;;;1994-01-01;__FJE83T;Active;;N;IN_SERVICE;Yes;2009-11-10T02:26:25-07:00;covDBimport;SDE 834766;28719;28719;"{""coordinates"": [-123.03889336478031, 49.233604941887464], ""type"": ""Point""}";Renfrew-Collingwood
WH-I15-015;DSTR;TC;TC1;0.9;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NEC COLLINGWOOD ST & W KING EDWARD;47C04;COVAV;;;1949-01-01;__FJFK5E;Active;;N;IN_SERVICE;No;2009-11-10T02:26:00-07:00;covDBimport;SDE 834766;28720;28720;"{""coordinates"": [-123.18177087917462, 49.25023624855454], ""type"": ""Point""}";Dunbar-Southlands
WH-M20-019;DSTR;Mueller;SupCent250;2.4;0.6;E-EAST;E-EAST;Blue;Yes;;;;NEC W 48TH AV & HUDSON ST;62D23;COVAV;;;1947-01-01;__FJ8VAO;Active;;N;IN_SERVICE;Yes;2009-11-10T02:26:29-07:00;covDBimport;ENYAMW;28722;28722;"{""coordinates"": [-123.13488421228365, 49.22779175329769], ""type"": ""Point""}";Oakridge
WH-T08-027;DSTR;TC;TC1;2.4;0.3;N-NORTH;N-NORTH;Blue;Yes;;;;NWC GARDEN DRIVE & TRIUMPH S;10D07;COVAV;;;1973-01-01;__FJ8TJ2;Active;;N;IN_SERVICE;No;2009-11-10T02:26:39-07:00;covDBimport;SDE 834766;28731;28731;"{""coordinates"": [-123.0578947216015, 49.28400784053401], ""type"": ""Point""}";Grandview-Woodland
WH-M26-011;DSTR;TC;TC1;30.8;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;WS HUDSON ST & W 75TH AV;87A10;COVAV;;;1970-01-01;__FJ8V5I;Active;;N;IN_SERVICE;No;2009-11-10T02:26:42-07:00;covDBimport;SDE 834766;28734;28734;"{""coordinates"": [-123.13508185306533, 49.20209208730245], ""type"": ""Point""}";Marpole
WH-R16-023;DSTR;Mueller;CENTURION;2.1;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC INVERNESS ST & E 27TH AV;41D35;COVAV;;;1999-01-01;__FJ8WZQ;Active;;N;IN_SERVICE;Yes;2009-11-10T02:26:44-07:00;covDBimport;PIY88;28738;28738;"{""coordinates"": [-123.0799812596996, 49.24635951009354], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-Q21-008;DSTR;TC;TC1;3.0;1.8;E-EAST;E-EAST;Blue;Yes;;;;NEC E 48TH AV & PRINCE EDWARD ST;73A08;COVAV;;;1998-01-01;__FJ8WXR;Active;;N;IN_SERVICE;Yes;2009-11-10T02:26:45-07:00;covDBimport;SDE 834766;28740;28740;"{""coordinates"": [-123.09731246063839, 49.226701336760826], ""type"": ""Point""}";Sunset
WH-U06-009;DSTR;TC;C71P;9.8;2.8;W-WEST;W-WEST;Blue;Yes;;;;SWC WALL ST & N KASLO ST;11B03;COVAV;;;1928-01-01;__FJ8SXG;Active;;N;IN_SERVICE;Yes;2009-11-10T02:26:00-07:00;covDBimport;SDE 834766;28741;28741;"{""coordinates"": [-123.0468559473098, 49.291581178955205], ""type"": ""Point""}";Hastings-Sunrise
WH-V16-003;DSTR;TC;TC1;2.4;0.9;E-EAST;E-EAST;Blue;Yes;;;;SEC E 25TH AV & NOOTKA ST;39C22;COVAV;;;1965-01-01;__FJ8SNK;Active;;N;IN_SERVICE;No;2009-11-10T02:26:47-07:00;covDBimport;SDE 834766;28743;28743;"{""coordinates"": [-123.04143110109598, 49.24780763337129], ""type"": ""Point""}";Renfrew-Collingwood
WH-G11-004;DSTR;AVK;2780;0.9;0.3;W-WEST;W-WEST;Red;Yes;;;;NWC W 3RD AV & BELLEVUE DRIVE;25B15;COVAV;2009-10-23;TFN for replacement - top bolt broken off - s/off at HCV;2001-12-10;__FJ8TRD;Active;;N;IN_SERVICE;Yes;2009-11-10T02:26:50-07:00;covDBimport;SDE 834766;28746;28746;"{""coordinates"": [-123.2094908677479, 49.27026578187837], ""type"": ""Point""}";West Point Grey
WH-Q20-006;DSTR;AVK;2780;3.4;2.4;N-NORTH;N-NORTH;Blue;Yes;;;;NEC PRINCE EDWARD ST & E 47TH AV;73A03;COVAV;2010-02-17;for replacement;2010-02-17;__FJ8VHJ;Active;"old attributes:&nbsp; TC, TC#1, 2.7 to CV; 1/1/1959";N;IN_SERVICE;Yes;2009-11-10T02:26:00-07:00;covDBimport;SDE 834766;28750;28750;"{""coordinates"": [-123.09733835245208, 49.22760453826545], ""type"": ""Point""}";Sunset
WH-T07-018;DSTR;TC;TC1;2.1;2.4;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC MCGILL ST & N NANAIMO S;10C04;COVAV;;;1996-01-01;__FJ8WDN;Active;;N;IN_SERVICE;No;2009-11-10T02:26:55-07:00;covDBimport;SDE 834766;28753;28753;"{""coordinates"": [-123.056737392638, 49.288374714600295], ""type"": ""Point""}";Grandview-Woodland
WH-W10-011;DSTR;TC;TC1;3.4;1.8;E-EAST;E-EAST;Blue;Yes;;;;SWC RUPERT ST & KITCHENER ST;18C18;COVAV;;;;__FJ8WJ0;Active;;N;IN_SERVICE;No;2009-11-10T02:26:56-07:00;covDBimport;SDE 834766;28754;28754;"{""coordinates"": [-123.03384389212722, 49.27216189158482], ""type"": ""Point""}";Hastings-Sunrise
WH-Q23-015;DSTR;TC;C71P;6.1;1.2;E-EAST;E-EAST;Blue;Yes;;;;NEC E 60TH AV & FRASER ST;81A16;COVAV;;;;__FJ8WY3;Active;;N;IN_SERVICE;Yes;2009-11-10T02:26:59-07:00;covDBimport;PIY88;28756;28756;"{""coordinates"": [-123.09077678209498, 49.21571258247534], ""type"": ""Point""}";Sunset
WH-W20-017;DSTR;Mueller;CENTURION;3.4;1.5;N-NORTH;N-NORTH;Blue;Yes;;;;NEC LINCOLN ST & E 45TH AV;56D01;COVAV;;;1999-01-01;__FJE8OK;Active;;N;IN_SERVICE;Yes;2009-11-10T02:25:00-07:00;covDBimport;ENISCB;28766;28766;"{""coordinates"": [-123.02630640581914, 49.22937091960859], ""type"": ""Point""}";Killarney
WH-U18-014;DSTR;TC;TC1;1.5;1.5;N-NORTH;N-NORTH;Blue;Yes;;;;NEC FAIRMONT ST & KINGSWAY;54D01;COVAV;;;1961-01-01;__FJ8SJR;Active;;N;IN_SERVICE;No;2009-11-10T02:25:03-07:00;covDBimport;SDE 834766;28770;28770;"{""coordinates"": [-123.04645005206609, 49.23679359283726], ""type"": ""Point""}";Renfrew-Collingwood
WH-V14-006;DSTR;TC;TC1;1.5;3.0;W-WEST;W-WEST;Blue;Yes;;;;NWC GRANDVIEW HIGHWAY & LILLOOET ST;38C03;COVAV;;;1962-01-01;__FJ8SPD;Active;;N;IN_SERVICE;No;2009-11-10T02:25:00-07:00;covDBimport;SDE 834766;28774;28774;"{""coordinates"": [-123.03919027682488, 49.25825953023429], ""type"": ""Point""}";Renfrew-Collingwood
WH-Q10-015;DSTR;TC;TC1;4.3;1.8;E-EAST;E-EAST;Blue;Yes;;;;SEC PRIOR ST & HEATLEY AV;20A07;COVAV;;;1957-01-01;__FJEAUE;Active;;N;IN_SERVICE;No;2009-11-10T02:25:10-07:00;covDBimport;SDE 834766;28778;28778;"{""coordinates"": [-123.08953078649876, 49.27650594616579], ""type"": ""Point""}";Strathcona
WH-M18-006;DSTR;TC;TC1;1.5;0.3;E-EAST;E-EAST;Blue;Yes;;;;SEC W 37TH AV & MARGUERITE ST;61B06;COVAV;;;1948-01-01;__FJ8VEY;Active;;N;IN_SERVICE;No;2009-11-10T02:25:13-07:00;covDBimport;SDE 834766;28781;28781;"{""coordinates"": [-123.14409392203298, 49.23804852825213], ""type"": ""Point""}";Shaughnessy
WH-U09-017;DSTR;AVK;2780;2.4;1.3;W-WEST;W-WEST;;Yes;;;;SWC VENABLES ST & SLOCAN ST;17B08;COVAV;;;1951-01-01;__FJ8SUD;Active;replaced 4/1/2011;N;IN_SERVICE;Yes;2009-11-10T02:25:15-07:00;covDBimport;SDE 834766;28783;28783;"{""coordinates"": [-123.04953909516104, 49.27655192463155], ""type"": ""Point""}";Hastings-Sunrise
WH-H15-012;DSTR;TC;C71P;0.0;2.1;;;Red;Yes;;;;NEC W KING EDWARD AV & CROWN ST;;COVAV;;;2002-01-01;__FJ8WOW;Active;;N;IN_SERVICE;Yes;2009-11-10T02:25:19-07:00;covDBimport;PIY88;28788;28788;"{""coordinates"": [-123.19341540898021, 49.25025981646082], ""type"": ""Point""}";Dunbar-Southlands
WH-W09-013;DSTR;TC;C71P;0.0;0.0;;;Blue;Yes;;;;SWC SKEENA ST & E GEORGIA ST;15A15;COVAV;;;2002-01-01;__FJ8WNH;Active;;N;IN_SERVICE;Yes;2009-11-10T02:25:19-07:00;covDBimport;SDE 834766;28789;28789;"{""coordinates"": [-123.02849716734538, 49.27815885016242], ""type"": ""Point""}";Hastings-Sunrise
WH-M06-013;DSTR;Mueller;SupCent250;4.3;1.7;W-EAST;W-EAST;Blue;Yes;;;;NEC CHILCO ST & ROBSON ST;05C02;COVAV;;;1987-01-01;__FJ8VX6;Active;;N;IN_SERVICE;Yes;2009-11-10T02:25:20-07:00;covDBimport;ENYAMW;28790;28790;"{""coordinates"": [-123.13818726893518, 49.29341281611612], ""type"": ""Point""}";West End
WH-S18-014;DSTR;TC;TC1;1.5;1.5;N-NORTH;N-NORTH;Blue;Yes;;;;NEC FLEMING ST & E 33RD AV;53A23;COVAV;;;1964-01-01;__FJ8T6J;Active;;N;IN_SERVICE;No;2009-11-10T02:25:27-07:00;covDBimport;SDE 834766;28797;28797;"{""coordinates"": [-123.07210769950403, 49.240270428906115], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-G12-016;DSTR;Mueller;CENTURION;7.6;0.6;N-NORTH;N-NORTH;Green;Yes;;;;NWC COURTENAY ST & W 10TH AV;27D14;COVAV;;;1999-01-01;__FJ8WQM;Active;;N;IN_SERVICE;Yes;2009-11-10T02:25:29-07:00;covDBimport;SDE 834766;28800;28800;"{""coordinates"": [-123.20036733274985, 49.26377663003096], ""type"": ""Point""}";West Point Grey
WH-S22-020;DSTR;TC;C71P;64.0;0.9;W-WEST;W-WEST;Blue;Yes;;;SS 1700;E 55TH AV;74D01;COVAV;;;1999-01-01;__FJDOTE;Active;;N;IN_SERVICE;Yes;2009-11-10T02:25:30-07:00;covDBimport;SDE 834766;28801;28801;"{""coordinates"": [-123.07010441720543, 49.21990433980785], ""type"": ""Point""}";Victoria-Fraserview
WH-W08-017;DSTR;TC;C71P;2.4;5.2;N-NORTH;N-NORTH;Green;Yes;;;;NWC BOUNDARY ROAD & E HASTINGS ST;14B17;COVAV;;;;__FJE89Q;Active;;N;IN_SERVICE;Yes;2009-11-10T02:25:31-07:00;covDBimport;SDE 834766;28802;28802;"{""coordinates"": [-123.02376221474103, 49.28125795036287], ""type"": ""Point""}";Hastings-Sunrise
WH-K18-025;DSTR;TC;TC1;1.8;0.6;W-WEST;W-WEST;Blue;Yes;;;;NWC W 38TH AV & WEST BOULEVARD;63D05;COVAV;;;1952-01-01;__FJ8TYB;Active;;N;IN_SERVICE;No;2009-11-10T02:25:33-07:00;covDBimport;SDE 834766;28804;28804;"{""coordinates"": [-123.15562244218499, 49.23740056884597], ""type"": ""Point""}";Arbutus-Ridge
